success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,sona_id,ID,view_history,rt,typeoftrial,stimulus,response,sentence,novel1,novel2,novel3,correct,cue,target,type,prime,relatedness,correct_key,block_number,question_order
,,,,,image-keyboard-response,357,557927,0.0-5.0-0.0-2.42,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,358,558628,0.0-5.0-0.0-3.42,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,689,target,applehorse.png,a,,,,,TRUE,,apple,novel,nuppical,novel,A,1,
,,,,,html-keyboard-response,359,559140,0.0-5.0-0.0-0.43,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,360,559657,0.0-5.0-0.0-1.43,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,361,559974,0.0-5.0-0.0-2.43,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,362,560560,0.0-5.0-0.0-3.43,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,576,target,horseapple.png,a,,,,,TRUE,,horse,direct,foobly,unrelated,A,1,
,,,,,html-keyboard-response,363,561071,0.0-5.0-0.0-0.44,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,364,561589,0.0-5.0-0.0-1.44,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,365,561907,0.0-5.0-0.0-2.44,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,366,562402,0.0-5.0-0.0-3.44,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,483,target,horseapple.png,a,,,,,TRUE,,horse,direct,lenient,unrelated,A,1,
,,,,,html-keyboard-response,367,562914,0.0-5.0-0.0-0.45,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,368,563430,0.0-5.0-0.0-1.45,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,369,563745,0.0-5.0-0.0-2.45,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,370,564439,0.0-5.0-0.0-3.45,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,681,target,horseapple.png,l,,,,,TRUE,,apple,direct,dodish,unrelated,L,1,
,,,,,html-keyboard-response,371,564951,0.0-5.0-0.0-0.46,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,372,565462,0.0-5.0-0.0-1.46,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,373,565779,0.0-5.0-0.0-2.46,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,374,566259,0.0-5.0-0.0-3.46,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,470,target,horseapple.png,a,,,,,TRUE,,horse,novel,boff,novel,A,1,
,,,,,html-keyboard-response,375,566771,0.0-5.0-0.0-0.47,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,376,567285,0.0-5.0-0.0-1.47,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,377,567600,0.0-5.0-0.0-2.47,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,378,568160,0.0-5.0-0.0-3.47,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,549,target,applehorse.png,a,,,,,TRUE,,apple,direct,narrow,unrelated,A,1,
,,,,,html-keyboard-response,379,568669,0.0-5.0-0.0-0.48,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,380,569187,0.0-5.0-0.0-1.48,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,381,569499,0.0-5.0-0.0-2.48,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,382,570069,0.0-5.0-0.0-3.48,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,558,target,horseapple.png,a,,,,,TRUE,,horse,direct,dodish,related,A,1,
,,,,,html-keyboard-response,383,570582,0.0-5.0-0.0-0.49,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,384,571097,0.0-5.0-0.0-1.49,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,385,571415,0.0-5.0-0.0-2.49,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,386,571903,0.0-5.0-0.0-3.49,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,475,target,horseapple.png,a,,,,,TRUE,,horse,direct,galloping,related,A,1,
,,,,,html-keyboard-response,387,572414,0.0-5.0-0.0-0.50,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,388,572932,0.0-5.0-0.0-1.50,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,389,573248,0.0-5.0-0.0-2.50,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,390,573735,0.0-5.0-0.0-3.50,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,475,target,applehorse.png,a,,,,,TRUE,,apple,novel,boff,novel,A,1,
,,,,,html-keyboard-response,391,574247,0.0-5.0-0.0-0.51,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,392,574765,0.0-5.0-0.0-1.51,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,393,575081,0.0-5.0-0.0-2.51,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,394,575571,0.0-5.0-0.0-3.51,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,480,target,applehorse.png,l,,,,,TRUE,,horse,direct,lenient,unrelated,L,1,
,,,,,html-keyboard-response,395,576084,0.0-5.0-0.0-0.52,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,396,576602,0.0-5.0-0.0-1.52,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,397,576919,0.0-5.0-0.0-2.52,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,398,577631,0.0-5.0-0.0-3.52,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,700,target,horseapple.png,a,,,,,TRUE,,horse,direct,foobly,unrelated,A,1,
,,,,,html-keyboard-response,399,578144,0.0-5.0-0.0-0.53,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,400,578662,0.0-5.0-0.0-1.53,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,401,578980,0.0-5.0-0.0-2.53,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,402,579516,0.0-5.0-0.0-3.53,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,524,target,applehorse.png,a,,,,,TRUE,,apple,direct,foobly,related,A,1,
,,,,,html-keyboard-response,403,580029,0.0-5.0-0.0-0.54,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,404,580543,0.0-5.0-0.0-1.54,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,405,580860,0.0-5.0-0.0-2.54,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,applehorse.png,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,406,581371,0.0-5.0-0.0-3.54,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,498,target,applehorse.png,a,,,,,TRUE,,apple,direct,narrow,unrelated,A,1,
,,,,,html-keyboard-response,407,581884,0.0-5.0-0.0-0.55,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,fixation,<span style= 'font-size:170%'>+</span>,null,,,,,,,,,,,,,
,,,,,image-keyboard-response,408,582402,0.0-5.0-0.0-1.55,52,1,11/28/23 22:50,50853196e778b5ff033c04a66adaecea,139.140.221.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Macintosh,Chrome,119.0.0.0,OS X,10_15_7,https://dgbhklbplk.cognition.run/?sona_id=13111,"en-US,en;q=0.9",13111,416778381,,null,,horseapple.png,null,,,,,,,,,,,,,
